province,city,time,cum_confirm,cum_heal,cum_dead,累计重症病例,累计危重病例,confirm,heal,dead,新增重症病例数量,新增危重病例数量,武汉接触史,来源链接,数据来源,公告中是否有病例,其他
河南,三门峡,2020-01-24,1,,,,,0,NA,,,,,http://www.hnwsjsw.gov.cn/contents/854/47980.shtml,河南省卫生健康委员会,,
海南,海南,2020-01-24,17,,,,,9,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200125_2740991.html,海南省卫生健康委员会,,2020年1月24日0时-25日9时
海南,海口,2020-01-24,3,,,,,0,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200125_2740991.html,海南省卫生健康委员会,,
海南,三亚,2020-01-24,5,,,,,3,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200125_2740991.html,海南省卫生健康委员会,,
海南,儋州,2020-01-24,3,,,,,3,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200125_2740991.html,海南省卫生健康委员会,,
海南,万宁,2020-01-24,5,,,,,3,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200125_2740991.html,海南省卫生健康委员会,,
海南,临高,2020-01-24,1,,,,,0,NA,,,,,http://wst.hainan.gov.cn/swjw/rdzt/yqfk/202001/t20200125_2740991.html,海南省卫生健康委员会,,
贵州,贵州,2020-01-24,4,,,,,1,NA,,,,,http://www.gzhfpc.gov.cn/xwzx_500663/zwyw/202001/t20200124_45004014.html,贵州省卫生健康委员会,1,24日下午16:00
贵州,贵阳,2020-01-24,1,,,,,,NA,,,,,http://www.gzhfpc.gov.cn/xwzx_500663/zwyw/202001/t20200124_45004014.html,贵州省卫生健康委员会,,
贵州,铜仁,2020-01-24,2,,,,,1,NA,,,,,http://www.gzhfpc.gov.cn/xwzx_500663/zwyw/202001/t20200124_45004014.html,贵州省卫生健康委员会,,
贵州,黔南,2020-01-24,1,,,,,,NA,,,,,http://www.gzhfpc.gov.cn/xwzx_500663/zwyw/202001/t20200124_45004014.html,贵州省卫生健康委员会,,
广西,广西,2020-01-24,23,,,,,10,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0125/67994.html,广西省卫生健康委员会,,
广西,柳州,2020-01-24,3,,,,,,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0125/67994.html,广西省卫生健康委员会,,
广西,桂林,2020-01-24,6,,,,,,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0125/67994.html,广西省卫生健康委员会,,
广西,梧州,2020-01-24,1,,,,,,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0125/67994.html,广西省卫生健康委员会,,
广西,北海,2020-01-24,6,,,,,,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0125/67994.html,广西省卫生健康委员会,,
广西,百色,2020-01-24,1,,,,,,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0125/67994.html,广西省卫生健康委员会,,
广西,河池,2020-01-24,3,,,,,,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0125/67994.html,广西省卫生健康委员会,,
广西,玉林,2020-01-24,1,,,,,,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0125/67994.html,广西省卫生健康委员会,,
广西,防城港,2020-01-24,2,,,,,,NA,,,,,http://wsjkw.gxzf.gov.cn/gzdt/bt/2020/0125/67994.html,广西省卫生健康委员会,,
广东,广东,2020-01-24,78,2,,15,4,25,NA,,1,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,男性44例，女性34例，年龄介于10-82岁之间，其中，66例病例发病前有湖北居住史或旅行史，12例病例发病前无湖北居住史或旅行史，其中9例为湖北输入病例家属，2例与武汉友人聚餐，1例有外省旅游史，正在深入进行流行病学调查。累计发现聚集性疫情14起，13起为家庭聚集，1起为工作同事聚集。无医务人员感染病例。,
广东,汕头,2020-01-24,1,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,,
广东,东莞,2020-01-24,1,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,,
广东,广州,2020-01-24,14,,,4,,7,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,,
广东,深圳,2020-01-24,20,,,7,3,5,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,,
广东,珠海,2020-01-24,10,,,1,1,2,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,,
广东,佛山,2020-01-24,9,,,,,3,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,,
广东,惠州,2020-01-24,7,,,,,2,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,,
广东,阳江,2020-01-24,5,,,1,,2,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,,
广东,肇庆,2020-01-24,2,,,1,,1,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,,
广东,清远,2020-01-24,2,,,,,1,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,,
广东,韶关,2020-01-24,3,,,1,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,,
广东,中山,2020-01-24,2,,,,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,,
广东,湛江,2020-01-24,2,,,,,,NA,,,,,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2879063.html,广东省卫生健康委员会,,
福建,福建,2020-01-24,10,,,,,5(两篇公告),NA,,,,新增患者均为,"http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200124_5186346.htm
http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200124_5186364.htm",福建省卫生健康委员会,,
福建,福州,2020-01-24,5,,,,,3,NA,,,,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200124_5186346.htm,福建省卫生健康委员会,,
福建,厦门,2020-01-24,3,,,,,2,NA,,,,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200124_5186346.htm,福建省卫生健康委员会,,
福建,泉州,2020-01-24,1,,,,,0,NA,,,,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200124_5186346.htm,福建省卫生健康委员会,,
福建,宁德,2020-01-24,1,,,,,0,NA,,,,,http://wjw.fujian.gov.cn/xxgk/gzdt/wsjsyw/202001/t20200124_5186346.htm,福建省卫生健康委员会,,
北京,北京,2020-01-24,36,1,,,,10(三篇公告),NA,,,,,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200124_1621313.html,北京市卫生健康委员会,1,
安徽,安徽,2020-01-24,39,0,0,,,24,NA,,,,新增24例确诊病例中，22例均有武汉居住史和旅行史,http://wjw.ah.gov.cn/news_details_53976.html,安徽省卫生健康委员会,0,
安徽,铜陵,2020-01-24,3,0,0,,,3,NA,,,,新增24例确诊病例中，22例均有武汉居住史和旅行史,http://wjw.ah.gov.cn/news_details_53976.html,安徽省卫生健康委员会,0,
安徽,芜湖,2020-01-24,1,0,0,,,1,NA,,,,新增24例确诊病例中，22例均有武汉居住史和旅行史,http://wjw.ah.gov.cn/news_details_53976.html,安徽省卫生健康委员会,0,
安徽,合肥,2020-01-24,10,0,0,,,4,NA,,,,新增24例确诊病例中，22例均有武汉居住史和旅行史,http://wjw.ah.gov.cn/news_details_53976.html,安徽省卫生健康委员会,0,
安徽,安庆,2020-01-24,4,0,0,,,3,NA,,,,新增24例确诊病例中，22例均有武汉居住史和旅行史,http://wjw.ah.gov.cn/news_details_53976.html,安徽省卫生健康委员会,0,
安徽,马鞍山,2020-01-24,4,0,0,,,4,NA,,,,新增24例确诊病例中，22例均有武汉居住史和旅行史,http://wjw.ah.gov.cn/news_details_53976.html,安徽省卫生健康委员会,0,
安徽,阜阳,2020-01-24,7,0,0,,,5,NA,,,,新增24例确诊病例中，22例均有武汉居住史和旅行史,http://wjw.ah.gov.cn/news_details_53976.html,安徽省卫生健康委员会,0,
安徽,亳州,2020-01-24,4,0,0,,,3,NA,,,,新增24例确诊病例中，22例均有武汉居住史和旅行史,http://wjw.ah.gov.cn/news_details_53976.html,安徽省卫生健康委员会,0,
安徽,滁州,2020-01-24,2,0,0,,,1,NA,,,,新增24例确诊病例中，22例均有武汉居住史和旅行史,http://wjw.ah.gov.cn/news_details_53976.html,安徽省卫生健康委员会,0,
安徽,六安,2020-01-24,2,0,0,,,0,NA,,,,新增24例确诊病例中，22例均有武汉居住史和旅行史,http://wjw.ah.gov.cn/news_details_53976.html,安徽省卫生健康委员会,0,
安徽,蚌埠,2020-01-24,1,0,0,,,0,NA,,,,新增24例确诊病例中，22例均有武汉居住史和旅行史,http://wjw.ah.gov.cn/news_details_53976.html,安徽省卫生健康委员会,0,
安徽,池州,2020-01-24,1,0,0,,,0,NA,,,,新增24例确诊病例中，22例均有武汉居住史和旅行史,http://wjw.ah.gov.cn/news_details_53976.html,安徽省卫生健康委员会,0,
重庆,重庆,2020-01-23,27,,,5,1,18,NA,,3,1,,http://wsjkw.cq.gov.cn/tzgg/20200124/249772.html,重庆市卫生健康委员会,,
浙江,浙江,2020-01-23,43,1,,6例(总累计8例，其中2例已转轻症),,16,NA,1,4,,,http://www.zjwjw.gov.cn/art/2020/1/24/art_1202101_41855167.html,浙江省卫生健康委员会,0,
浙江,浙江,2020-01-23,27,,,,,17,NA,,,,27,http://www.zjwjw.gov.cn/art/2020/1/22/art_1202194_41813902.html,浙江省卫生健康委员会,,
浙江,嘉兴,2020-01-23,3,0,,1,,3,NA,0,1,,,http://www.zjwjw.gov.cn/art/2020/1/24/art_1202101_41855167.html,浙江省卫生健康委员会,0,
浙江,衢州,2020-01-23,2,0,,0,,1,NA,0,0,,,http://www.zjwjw.gov.cn/art/2020/1/24/art_1202101_41855167.html,浙江省卫生健康委员会,0,
浙江,台州,2020-01-23,18,0,,4,,12,NA,0,0,,,http://www.zjwjw.gov.cn/art/2020/1/24/art_1202101_41855167.html,浙江省卫生健康委员会,0,
浙江,温州,2020-01-23,6,1,,1,,0,NA,0,3,,,http://www.zjwjw.gov.cn/art/2020/1/24/art_1202101_41855167.html,浙江省卫生健康委员会,0,
浙江,杭州,2020-01-23,6,0,,0,,0,NA,0,0,,,http://www.zjwjw.gov.cn/art/2020/1/24/art_1202101_41855167.html,浙江省卫生健康委员会,0,
浙江,宁波,2020-01-23,5,0,,0,,0,NA,0,0,,,http://www.zjwjw.gov.cn/art/2020/1/24/art_1202101_41855167.html,浙江省卫生健康委员会,0,
浙江,绍兴,2020-01-23,1,0,,0,,0,NA,0,0,,,http://www.zjwjw.gov.cn/art/2020/1/24/art_1202101_41855167.html,浙江省卫生健康委员会,0,
浙江,舟山,2020-01-23,1,0,,0,,0,NA,0,0,,,http://www.zjwjw.gov.cn/art/2020/1/24/art_1202101_41855167.html,浙江省卫生健康委员会,0,
浙江,金华,2020-01-23,1,0,,0,,0,NA,0,0,,,http://www.zjwjw.gov.cn/art/2020/1/24/art_1202101_41855167.html,浙江省卫生健康委员会,0,
浙江,杭州,2020-01-23,6,,,,,5,NA,,,,6,http://www.zjwjw.gov.cn/art/2020/1/22/art_1202194_41813902.html,浙江省卫生健康委员会,,
浙江,宁波,2020-01-23,5,,,,,2,NA,,,,5,http://www.zjwjw.gov.cn/art/2020/1/22/art_1202194_41813902.html,浙江省卫生健康委员会,,
浙江,温州,2020-01-23,6,,,,,2,NA,首例基本痊愈,,,5,http://www.zjwjw.gov.cn/art/2020/1/22/art_1202194_41813902.html,浙江省卫生健康委员会,,
浙江,绍兴,2020-01-23,1,,,,,1,NA,,,,1,http://www.zjwjw.gov.cn/art/2020/1/22/art_1202194_41813902.html,浙江省卫生健康委员会,,
浙江,金华,2020-01-23,1,,,,,1,NA,,,,1,http://www.zjwjw.gov.cn/art/2020/1/22/art_1202194_41813902.html,浙江省卫生健康委员会,,
浙江,衢州,2020-01-23,1,,,,,1,NA,,,,1,http://www.zjwjw.gov.cn/art/2020/1/22/art_1202194_41813902.html,浙江省卫生健康委员会,,
浙江,台州,2020-01-23,6,,,,,5,NA,,,,6,http://www.zjwjw.gov.cn/art/2020/1/22/art_1202194_41813902.html,浙江省卫生健康委员会,,
云南,昆明,2020-01-23,2,,,,,1,NA,,,,1,http://wsjkw.km.gov.cn/c/2020-01-23/3270706.shtml,昆明市卫生健康委员会,,
云南,云南,2020-01-23,2,,,,,1,NA,,,,1,http://wsjkw.km.gov.cn/c/2020-01-23/3270706.shtml,昆明市卫生健康委员会,,
新疆,新疆,2020-01-23,2,0,0,0,0,2,NA,,,,2,"http://www.xjhfpc.gov.cn/info/1495/17136.htm
http://www.xjhfpc.gov.cn/info/1495/17136.htm",新疆维吾尔自治区卫生健康委员会,1,
新疆,乌鲁木齐,2020-01-23,2,0,0,0,0,2,NA,,,,2,"http://www.xjhfpc.gov.cn/info/1495/17136.htm
http://www.xjhfpc.gov.cn/info/1495/17136.htm",新疆维吾尔自治区卫生健康委员会,1,
香港,香港,2020-01-23,2,,,,,2,NA,,,,,https://www.chp.gov.hk/files/pdf/enhanced_sur_pneumonia_wuhan_chi.pdf,香港卫生署,,
天津,天津,2020-01-23,5,,,,,1,NA,,,,,http://wsjk.tj.gov.cn/art/2020/1/24/art_14_70145.html,央视新闻,1,
四川 ,达州,2020-01-23,1,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/1/24/55d7916014864e6a81c0166ad8d9edfa.shtml,四川省卫生健康委员会,,
四川,四川,2020-01-23,15,,,,2,10,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/1/24/55d7916014864e6a81c0166ad8d9edfa.shtml,四川省卫生健康委员会,,
四川,成都,2020-01-23,7,,,,,5,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/1/24/55d7916014864e6a81c0166ad8d9edfa.shtml,四川省卫生健康委员会,,
四川,绵阳,2020-01-23,2,,,,,0,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/1/24/55d7916014864e6a81c0166ad8d9edfa.shtml,四川省卫生健康委员会,,
四川,广安,2020-01-23,2,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/1/24/55d7916014864e6a81c0166ad8d9edfa.shtml,四川省卫生健康委员会,,
四川,德阳,2020-01-23,1,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/1/24/55d7916014864e6a81c0166ad8d9edfa.shtml,四川省卫生健康委员会,,
四川,遂宁,2020-01-23,1,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/1/24/55d7916014864e6a81c0166ad8d9edfa.shtml,四川省卫生健康委员会,,
四川,雅安,2020-01-23,1,,,,,1,NA,,,,,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2020/1/24/55d7916014864e6a81c0166ad8d9edfa.shtml,四川省卫生健康委员会,,
上海,上海,2020-01-23,20,,,2,,4,NA,,,,,http://wsjkw.sh.gov.cn/xwfb/20200124/5789fb0440624f51af97056b4f721aeb.html,上海市卫生健康委员会,,
陕西,陕西,2020-01-23,3,,,,,3,NA,,,,3,http://sxwjw.shaanxi.gov.cn/art/2020/1/23/art_9_67371.html,陕西省卫生健康委员会,,
陕西,西安,2020-01-23,2,,,,,2,NA,,,,,http://sxwjw.shaanxi.gov.cn/art/2020/1/23/art_9_67371.html,陕西省卫生健康委员会,,
陕西,咸阳,2020-01-23,1,,,,,1,NA,,,,,http://sxwjw.shaanxi.gov.cn/art/2020/1/23/art_9_67371.html,陕西省卫生健康委员会,,
山东,山东,2020-01-23,15,,,,,9(两篇公告),NA,,,,,"http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511713.html
http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511694.html",山东省卫生健康委员会,1,
山东,济南,2020-01-23,2,,,,,2,NA,,,,,"http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511713.html
http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511694.html",山东省卫生健康委员会,1,
山东,青岛,2020-01-23,4,,,,,1,NA,,,,,"http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511713.html
http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511694.html",山东省卫生健康委员会,1,
山东,烟台,2020-01-23,2,,,,,2,NA,,,,,"http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511713.html
http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511694.html",山东省卫生健康委员会,1,
山东,潍坊,2020-01-23,1,,,,,1,NA,,,,,"http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511713.html
http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511694.html",山东省卫生健康委员会,1,
山东,济宁,2020-01-23,1,,,,,1,NA,,,,,"http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511713.html
http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511694.html",山东省卫生健康委员会,1,
山东,威海,2020-01-23,2,,,,,1,NA,,,,,"http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511713.html
http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511694.html",山东省卫生健康委员会,1,
山东,日照,2020-01-23,1,,,,,1,NA,,,,,"http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511713.html
http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511694.html",山东省卫生健康委员会,1,
山东,临沂,2020-01-23,2,,,,,0,NA,,,,,"http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511713.html
http://wsjkw.shandong.gov.cn/wzxxgk/zwgg/202001/t20200124_2511694.html",山东省卫生健康委员会,1,
宁夏,宁夏,2020-01-23,2,,,1,,1,NA,,,,,http://wsjkw.nx.gov.cn/info/1140/13226.htm,宁夏回族自治区卫生健康委员会,,
宁夏,银川,2020-01-23,1,,,,,0,NA,,,,,http://wsjkw.nx.gov.cn/info/1140/13226.htm,宁夏回族自治区卫生健康委员会,,
宁夏,中卫,2020-01-23,1,,,,,1,NA,,,,,http://wsjkw.nx.gov.cn/info/1140/13226.htm,宁夏回族自治区卫生健康委员会,,
内蒙古,内蒙古,2020-01-23,1,,,,,1,NA,,,,1,http://wjw.nmg.gov.cn/doc/2020/01/24/284997.shtml,内蒙古自治区卫生健康委员会,1,
内蒙古,呼伦贝尔,2020-01-23,1,,,,,1,NA,,,,1,http://wjw.nmg.gov.cn/doc/2020/01/24/284997.shtml,内蒙古自治区卫生健康委员会,1,
辽宁,辽宁,2020-01-23,4,,,,,2(两篇公告),NA,,,,4,"http://wsjk.ln.gov.cn/wst_wsjskx/202001/t20200123_3728801.html
http://wsjk.ln.gov.cn/wst_wsjskx/202001/t20200124_3729007.html",辽宁省卫生健康委员会,1,
辽宁,沈阳,2020-01-23,2,,,,,1(两篇公告),NA,,,,1,"http://wsjk.ln.gov.cn/wst_wsjskx/202001/t20200123_3728801.html
http://wsjk.ln.gov.cn/wst_wsjskx/202001/t20200124_3729007.html",辽宁省卫生健康委员会,1,
辽宁,朝阳,2020-01-23,1,,,,,1(两篇公告),NA,,,,1,"http://wsjk.ln.gov.cn/wst_wsjskx/202001/t20200123_3728801.html
http://wsjk.ln.gov.cn/wst_wsjskx/202001/t20200124_3729007.html",辽宁省卫生健康委员会,1,
辽宁,大连,2020-01-23,1,,,,,1(两篇公告),NA,,,,1,"http://wsjk.ln.gov.cn/wst_wsjskx/202001/t20200123_3728801.html
http://wsjk.ln.gov.cn/wst_wsjskx/202001/t20200124_3729007.html",辽宁省卫生健康委员会,,
江西,江西,2020-01-23,7,,,,,4,NA,,4,,,http://hc.jiangxi.gov.cn/doc/2020/01/23/137638.shtml,江西省卫生健康委员会,,
江西,南昌,2020-01-23,2,,,,,1,NA,,,,,http://hc.jiangxi.gov.cn/doc/2020/01/23/137638.shtml,江西省卫生健康委员会,,
江西,抚州,2020-01-23,1,,,,,0,NA,,,,,http://hc.jiangxi.gov.cn/doc/2020/01/23/137638.shtml,江西省卫生健康委员会,,
江西,萍乡,2020-01-23,1,,,,,0,NA,,,,,http://hc.jiangxi.gov.cn/doc/2020/01/23/137638.shtml,江西省卫生健康委员会,,
江西,九江,2020-01-23,1,,,,,1,NA,,,,,http://hc.jiangxi.gov.cn/doc/2020/01/23/137638.shtml,江西省卫生健康委员会,,
江西,新余,2020-01-23,1,,,,,1,NA,,,,,http://hc.jiangxi.gov.cn/doc/2020/01/23/137638.shtml,江西省卫生健康委员会,,
江西,吉安,2020-01-23,1,,,,,1,NA,,,,,http://hc.jiangxi.gov.cn/doc/2020/01/23/137638.shtml,江西省卫生健康委员会,,
江苏,江苏,2020-01-23,9,,,,,8,NA,,,,,"http://wjw.jiangsu.gov.cn/art/2020/1/23/art_7290_8956299.html
http://wjw.jiangsu.gov.cn/art/2020/1/24/art_7290_8956340.html",江苏省卫生健康委员会,,
江苏,南京,2020-01-23,3,,,,,3,NA,,,,2,"http://wjw.jiangsu.gov.cn/art/2020/1/23/art_7290_8956299.html
http://wjw.jiangsu.gov.cn/art/2020/1/24/art_7290_8956340.html",江苏省卫生健康委员会,,
江苏,连云港,2020-01-23,1,,,,,1,NA,,,,1,"http://wjw.jiangsu.gov.cn/art/2020/1/23/art_7290_8956299.html
http://wjw.jiangsu.gov.cn/art/2020/1/24/art_7290_8956340.html",江苏省卫生健康委员会,,
江苏,扬州,2020-01-23,1,,,,,1,NA,,,,1,"http://wjw.jiangsu.gov.cn/art/2020/1/23/art_7290_8956299.html
http://wjw.jiangsu.gov.cn/art/2020/1/24/art_7290_8956340.html",江苏省卫生健康委员会,,
江苏,南通,2020-01-23,1,,,,,1,NA,,,,,"http://wjw.jiangsu.gov.cn/art/2020/1/23/art_7290_8956299.html
http://wjw.jiangsu.gov.cn/art/2020/1/24/art_7290_8956340.html",江苏省卫生健康委员会,,
江苏,无锡,2020-01-23,1,,,,,1,NA,,,,,"http://wjw.jiangsu.gov.cn/art/2020/1/23/art_7290_8956299.html
http://wjw.jiangsu.gov.cn/art/2020/1/24/art_7290_8956340.html",江苏省卫生健康委员会,,
江苏,苏州,2020-01-23,2,,,,,1,NA,,,,,"http://wjw.jiangsu.gov.cn/art/2020/1/23/art_7290_8956299.html
http://wjw.jiangsu.gov.cn/art/2020/1/24/art_7290_8956340.html",江苏省卫生健康委员会,,
吉林,吉林,2020-01-23,3,,,,,2,NA,,,,,https://c.m.163.com/news/a/F3L4MHQ40001899O.html?spssid=8bdcfdb8a372639ba8fa0b0d8aa47f46&spsw=1&spss=163&isFromH5Share=article,吉林省卫生健康委员会,0,
吉林,长春,2020-01-23,1,,,,,0,NA,,,,,https://c.m.163.com/news/a/F3L4MHQ40001899O.html?spssid=8bdcfdb8a372639ba8fa0b0d8aa47f46&spsw=1&spss=163&isFromH5Share=article,吉林省卫生健康委员会,0,
吉林,吉林市,2020-01-23,1,,,,,1,NA,,,,,https://c.m.163.com/news/a/F3L4MHQ40001899O.html?spssid=8bdcfdb8a372639ba8fa0b0d8aa47f46&spsw=1&spss=163&isFromH5Share=article,吉林省卫生健康委员会,0,
吉林,松原,2020-01-23,1,,,,,1,NA,,,,,https://c.m.163.com/news/a/F3L4MHQ40001899O.html?spssid=8bdcfdb8a372639ba8fa0b0d8aa47f46&spsw=1&spss=163&isFromH5Share=article,吉林省卫生健康委员会,0,
湖南,湖南,2020-01-23,24,,,6,,15,NA,,,,新增病例均有武汉接触史,https://m.bjnews.com.cn/detail/157983412215989.html,湖南省卫生健康委员会(新京报),,
湖南,长沙,2020-01-23,8,,,4,,4,NA,,,,3,https://m.bjnews.com.cn/detail/157983412215989.html,湖南省卫生健康委员会,,
湖南,永州,2020-01-23,4,,,0,,3,NA,,,,1,https://m.bjnews.com.cn/detail/157983412215989.html,湖南省卫生健康委员会(新京报),,
湖南,郴州,2020-01-23,1,,,0,,0,NA,,,,,https://m.bjnews.com.cn/detail/157983412215989.html,湖南省卫生健康委员会(新京报),,
湖南,怀化,2020-01-23,3,,,0,,0,NA,,,,,https://m.bjnews.com.cn/detail/157983412215989.html,湖南省卫生健康委员会(新京报),,
湖南,株洲,2020-01-23,1,,,1,,1,NA,,1,,,https://m.bjnews.com.cn/detail/157983412215989.html,湖南省卫生健康委员会(新京报),,
湖南,娄底,2020-01-23,3,,,0,,3,NA,,,,,https://m.bjnews.com.cn/detail/157983412215989.html,湖南省卫生健康委员会(新京报),,
湖南,湘潭,2020-01-23,1,,,0,,1,NA,,,,,https://m.bjnews.com.cn/detail/157983412215989.html,湖南省卫生健康委员会(新京报),,
湖南,岳阳,2020-01-23,3,,,1,,3,NA,,1,,1,https://m.bjnews.com.cn/detail/157983412215989.html,湖南省卫生健康委员会,,
湖北,湖北,2020-01-23,549,31,24,106,23,105,NA,,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200124_2014626.shtml,湖北省卫生健康委员会,1,
湖北,武汉,2020-01-23,495,,,,,70,NA,3,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200124_2014626.shtml,湖北省卫生健康委员会,1,
湖北,荆门,2020-01-23,8,,,,,7,NA,,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200124_2014626.shtml,湖北省卫生健康委员会,1,
湖北,荆州,2020-01-23,8,,,,,2,NA,,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200124_2014626.shtml,湖北省卫生健康委员会,1,
湖北,孝感,2020-01-23,22,,,,,22,NA,,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200124_2014626.shtml,湖北省卫生健康委员会,1,
湖北,仙桃,2020-01-23,2,,,,,2,NA,,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200124_2014626.shtml,湖北省卫生健康委员会,1,
湖北,宜昌,2020-01-23,1,,,,,1,NA,,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200124_2014626.shtml,湖北省卫生健康委员会,1,
湖北,十堰,2020-01-23,1,,,,,1,NA,,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200124_2014626.shtml,湖北省卫生健康委员会,1,
湖北,黄冈,2020-01-23,12,,,,,0,NA,,,,,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200124_2014626.shtml,湖北省卫生健康委员会,1,
黑龙江,黑龙江,2020-01-23,4,,1,,,2,1,,,,1,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7699/navid/42/stypeid/,黑龙江省卫生健康委员会,1,
黑龙江,哈尔滨,2020-01-23,1,,0,,,1,0,,,,1,http://wsjkw.hlj.gov.cn/index.php/Home/Zwgk/show/newsid/7699/navid/42/stypeid/,黑龙江省卫生健康委员会,1,
